id	category	ask
1717	pickup	我想咨询酒店有接送服务吗？
1718	pickup	我现在在国外 我刚刚定的酒店需要接机服务
1719	pickup	我们订了你们酒店4晚，有车到机场接送吗
1720	pickup	接机是订房就来接的吗
1721	pickup	有人送机吗
1722	pickup	是到了机场，打电话给你们，你们就会来接么？还是有固定时间
1723	pickup	机场酒店有接送吗
1724	pickup	你店专车机场接人吗
1725	pickup	预定的酒店，安排接机，我需要确认是怎样的安排
1726	pickup	我朋友预定了酒店，你们有机场接送服务吗？
1727	pickup	你家酒店包接送回酒店吗？
1728	pickup	同程接机
1729	pickup	0点以后可以接机吗
1730	pickup	拼车接机
1731	pickup	机场接机有时间限制吗
1732	pickup	我订的这家店，是不是含接机
1733	pickup	同程拼车接机是什么意思
1734	pickup	凌晨下机，有接机服务吗
1735	pickup	住在你们哪里，可以送我们去姑婆山吗？
1736	pickup	是否送接机和送机？
1737	pickup	现在的宾馆还接送客人吗
1738	pickup	这家酒店的机场大巴是免费的吗？
1739	pickup	机场接送服务有时间限制吗？
1740	pickup	明天午夜到达昆明机场，可以提供接送服务吗
1741	pickup	可以来美兰机场接吗
1742	pickup	酒店怎样接送旅客
1743	pickup	有免费班车接送吗
1744	pickup	是24小时接机吗？
1745	pickup	下飞机后，怎样联系接机？
1746	pickup	接机多少钱？
1747	pickup	请提供接机要打的电话号码。
1748	pickup	我找不到有接送机服务吗
1749	pickup	这个酒店可以安排送到迪士尼吗
1750	pickup	你那有接机服务吗？价格多少
1751	pickup	有没有接送的
1752	pickup	接机服务是什么样的流程
1753	pickup	网上预定有接送飞机服务吗
1754	pickup	住这个酒店接飞机吗？
1755	pickup	师傅可以接机吗
1756	pickup	你家不接送机嘛
1757	pickup	有车免费送机吗？
1758	pickup	收到订单就可以接机？
1759	pickup	酒店会过来接人吗
1760	pickup	订房可享受同程接机拼车？
1761	pickup	含有接机服务，怎么使用
1762	pickup	去机场有专车吗？费用多少
1763	pickup	酒店有免费去机场服务吗
1764	pickup	你们可以丽江三义机场接我们吗
1765	pickup	你们可以接机吗
1766	pickup	包接送不
1767	pickup	可以勉费接送吗
1768	pickup	接送机需要另付费吗？
1769	pickup	可以安排人接我们吗
1770	pickup	早上去机场有送机么
1771	pickup	能不能发一份机场接送机的时间表给我
1772	pickup	接机限制多少人吗
1773	pickup	4个人也免费接机吗
1774	pickup	在你家入住会负责接送吗？
1775	pickup	这家有接机服务吗
1776	pickup	你们早上是免费送到机场吗？
1777	pickup	刚预定了酒店，能争取酒店机场接送吗？
1778	pickup	接机
1779	pickup	怎么联系接机师傅
1780	pickup	西安机场可以接机吗
1781	pickup	老板，你们这里能接机吗？
1782	pickup	我的酒店不提供接送机吗
1783	pickup	我这个定单问下同程接机可以接几个人
1784	pickup	我晚上2点多到，免费接机吗
1785	pickup	预定有车接机吗
1786	pickup	亲我是浦东机场，定了你们酒店会到机场免费接送吗
1787	pickup	有车送机场t2航站楼吗？
1788	pickup	我们想问问能不能送机
1789	pickup	深夜有没有接机的？
1790	pickup	住酒店包送机场吗
1791	pickup	订单上写着免费拼车接送
1792	pickup	机场接送要钱吗
1793	pickup	拼车接机有人数限制吗
1794	pickup	是免费接，那还免费送机吗
1795	pickup	同程拼车怎么联系
1796	pickup	接机服务超出人数多少钱一位
1797	pickup	你们这个酒店说的免费接送站，包括接机吗？
1798	pickup	下这酒店有接人服务不
1799	pickup	我26号早七点飞机贵酒店可以送机吗
1800	pickup	一下由于是晚上的飞机，晚9点到达，你店是否接机？
1801	pickup	厦门高铁站下车可享受同程拼车服务吗
1802	pickup	我预订的8月份的长滩酒店怎么联系接送机服务？
1803	pickup	三亚鸟巢度假村，有接机服务吗
1804	pickup	请告诉我接送车司机师傅的电话号码
1805	pickup	我预定的酒店有注明同程接送机是什么意思？
1806	pickup	接机服务最后一班几点
1807	pickup	你们酒店早上有车接送去机场吗
1808	pickup	凌晨一点半到合肥机场，还有接送吗
1809	pickup	我们酒店已定好，忘记叫接机车
1810	hoteltel	我不知道接机师傅电话
1811	pickup	我要确定免费接机再下订单
1812	pickup	249元的大床特价房是可以接送的吗？
1813	pickup	我晚上到杭州机场会有人过来接吗
1814	pickup	咱们酒店可以接机吗
1815	pickup	这个领航宾馆管接送机场是吗？
1816	pickup	你们接机需要加钱吗
1817	pickup	我明天酒店的拼车接机怎么走
1818	pickup	享同程拼车接机服务
1819	pickup	我9月8号晩上飞机到长水机场，有车接到酒店吗！
1820	pickup	怎么查看有没有接送
1821	pickup	凌晨1点左右还接机不？
1822	pickup	我们高铁出发，需要接一下。
1823	pickup	预定好了，然后23点多到，可以接一下么？
1824	pickup	没有送机服务吗
1825	pickup	我在汉庭订了房间，酒店有人接机吗
1826	pickup	收费接机多少钱
1827	pickup	云南本省人免费接送机不
1828	pickup	我入住了酒店，她现在告诉我不含晚餐
1829	pickup	你们这里接送嘛
1830	pickup	00:05到达深圳宝安机场，你们有车来接吗
1831	pickup	能到澳门接机吗
1832	pickup	有接机服务吗
1833	pickup	你们的接送机早上的班车大概是什么时间的？
1834	pickup	住上海酒店，去机场接吗？
1835	pickup	有同程接机服务，怎么使用
1836	pickup	你们酒店接飞机吗
1837	pickup	浦东机场附近哪个酒店有免费接送机
1838	pickup	我订的酒店有礼包，享同程拼车接机，这个是免费的吗
1839	pickup	你可以过来机场这边接我吗
1840	pickup	你们可以去北京南接人么？
1841	pickup	在哪可以接我方便？
1842	pickup	我晚上十二点半的飞机，你们过来接我吗？
1843	pickup	你宾馆有没有人来接
1844	pickup	接机服务我定了一辆车是可以做两个人的吗
1845	pickup	我们到广州白云机场13号晚快12点 可以接我们吗
1846	pickup	机场接送巴士是几点？
1847	pickup	在虹桥机场接不接机？
1848	pickup	你这个酒店可以免费接送机场对么
1849	pickup	打算订三亚亚龙湾铂尔曼度假酒店 ，机场酒店接机时间
1850	pickup	能来机场南地铁口接人吗
1851	pickup	我是1.35降落，麻煩您能接機嗎？
1852	pickup	可以免费接机吗?
1853	pickup	订广州九龙湖公主酒店有机场的接送吗？
1854	pickup	套餐包含接机怎么接
1855	pickup	这边可以接机的对吧？
1856	pickup	接机服务是160元2位是吗
1857	pickup	我大概凌晨一点半到酒店，能来接我吗
1858	pickup	问下，下了飞机会去接我们吧
1859	pickup	这个旅馆可以24小时接机吗
1860	pickup	我预定了明晚的酒店，酒店是否提供接送机服务？
1861	pickup	24小时提供免费接机吗？
1862	pickup	我九月五号晚上12点40到，美兰机场你可以来接机嘛
1863	pickup	巴厘岛库塔太阳岛酒店包含接机服务吗
1864	pickup	老板我今晚飞机是12点10降落，到时候能过来接我一下吗
1865	pickup	我们晚上八点下机，到时候有接机的吗？
1866	pickup	我定的这个酒店有免费接送高铁站吗
1867	pickup	从机场到酒店接机费用是多少
1868	pickup	我预订的这个房间免费接送机吗？
1869	pickup	飞机晚点了店估计过12点了，有车接吗
1870	pickup	有车来接还是我们自己坐车过来？
1871	pickup	本周五上午的飞机到香港机场，我看咱酒店有机场大巴接机，是么
1872	pickup	担保的时候选择入住人，只能选择一个，那接机的时候，免费是几个人？
1873	pickup	如果我们预定了，能免费凌晨5点送我们去机场的吗？
1874	pickup	这个订单应该含接机服务的吧
1875	pickup	今晚从常德飞往成都双流机场酒店有免费接机吗？
1876	pickup	咱这有没有接机
1877	pickup	我大概到8号凌晨1点到机场，到时会接机吧？哪里接呢
1878	pickup	我在网上订的那个酒店是包接送的吗
1879	pickup	这个我做早班飞机，可以送到机场 T3
1880	pickup	享拼车接机是免费的吗
1881	pickup	到了澳门机场，去澳门利奥酒店有接送车吗
1882	pickup	包接包送是还要加钱吗
1883	pickup	明天晚上11:30下飞机，出关12点，可以來接机吗
1884	pickup	我们大概16号晚上23:00左右入住，22:30到虹桥机场接我们
1885	pickup	国庆期间可以到机场接送吗
1886	pickup	早上五点有车子送我们过来吗
1887	pickup	我之前下单的时候有个接机服务，是免费的吗
1888	pickup	想找一家南宁酒店有接送飞机服务的酒店
1889	pickup	我刚订的19年1月3号的酒店，我坐的的飞机是00.45的，酒店可以免费接机吧
1890	pickup	我已预定两个标间。明早7:5下火车，你们能接站吗？
1891	pickup	31号得晚上我们需要接机，费用是多少
1892	pickup	我订的是24小时免费接机的吗
1893	pickup	麻烦通知店家今晚十二点到廊曼机场接机
1894	pickup	我想联系酒店，半夜三更赶到，是否可以接机或者接船
1895	pickup	问这酒店有没有巴士去机场接人呢
1896	pickup	预定的这个订单包含机场接送吗
1897	pickup	定29号的房间下午6点到有接的吗
1898	pickup	有免费的接机服务？我看页面有
1899	pickup	我是9号晚9点多飞机起飞，9号夜晚12点半到三亚，可以正常接机吧
1900	pickup	不是说了免费接送机吗？
1901	pickup	接机服务大概到几点呢
1902	pickup	如果我入住的时候选择司机接送，那第二天早上还送我们去浦东机场嘛
1903	pickup	接机服务要联系谁？
1904	pickup	是有提供免费接机服务是吗
1905	pickup	下酒店会有船接送通塞下船的乘客么
1906	pickup	能不能来高铁站接我呀
1907	pickup	是否包接送？
1908	pickup	我2月5日晚上十一点下飞机，定的你家的宾馆，是接送的
1909	pickup	酒店是否有到机场的摆渡车？
1910	pickup	我已在机场，你们酒店接机巴士几点会有过来？
1911	pickup	不是，能否负责接机？
1912	pickup	包含接机服务，还会再收费吗
1913	pickup	机场有车接送吗，电话是多少
1914	pickup	有没有车在机场这边接送
1915	pickup	机场班车的时间地点？
1916	pickup	酒店接机多少钱呀？
1917	pickup	我定这房间接机吗？
1918	pickup	你们火车站有接客的车吗？
1919	pickup	希望接机哈
1920	pickup	酒店有免费的接机服务吗
1921	pickup	到机场后在哪里等酒店的接机巴士呀
1922	pickup	酒店24小时接机吗
1923	pickup	我预定的酒店可以增加接送机服务吗？
1924	pickup	这个酒店有接送机服务吗
1925	pickup	我订了台北圆山饭店，有没有酒店自己的接机服务
1926	pickup	住一晚上可以接吗
1927	pickup	没有免费接送机服务
1928	pickup	晚上7.05分在虹桥机场下机，你们在哪接机
1929	pickup	接机打哪个电话号码
1930	pickup	有到机场的大巴吗
1931	pickup	晚上11点左右到达，提供接机吗？
1932	pickup	六点左右可以在机场接我吗？
1933	pickup	正在预订中，请问你们接机吗
1934	pickup	今晚23时15分的航班到成都大约是1点半可以接机和房吗
1935	pickup	我是九号凌晨一点到机场，能来接吗？
1936	pickup	酒店可以免费到华盛顿杜勒斯机场接机吗
1937	pickup	厦门机场接机服务
1938	pickup	浦东机场23:50分到，有车接吗？
1939	pickup	我刚才跟你们订了房间，我们21日13点左右到虹桥机场，你们能来接我们吗?
1940	pickup	我在你们酒店定了房间，能来机场接一下吗？
1941	pickup	有没有机场接机服务？
1942	pickup	我现在在汽车站，没有车了，可否叫个车来接我一下
1943	pickup	晚上11点到杭州，可以接机吗
1944	pickup	明天能到站接客人吗，联系电话号码发给我
1945	pickup	6号晚11点30分，到广州南站接下好吗？
1946	pickup	可以备注十一点需要接机吗
1947	pickup	我们从香港飞马累，7个小时后到达，有安排来接吗
